price,size,rooms,baths,parking,neighborhood
185000000,92.0,4,2.0,0,medellin santa monica
255000000,115.0,3,2.0,0,medellin robledo
265000000,120.0,4,2.0,1,medellin robledo
350000000,107.0,4,2.0,1,envigado las antillas
280000000,176.0,5,3.0,0,medellin boston
300000000,190.0,3,2.0,0,medellin la candelaria
330000000,138.0,3,3.0,0,medellin calasanz
320000000,120.0,3,2.0,0,medellin robledo
310000000,116.0,3,2.0,1,medellin la mota
155000000,100.0,4,2.0,0,medellin manrique central
348000000,135.0,3,2.0,0,medellin laureles
350000000,164.0,4,3.0,2,medellin laureles
300000000,90.0,3,2.0,0,itagui la independencia
158000000,105.0,3,2.0,0,medellin san javier
350000000,98.0,3,2.0,0,envigado otraparte
340000000,120.0,3,3.0,1,medellin belen aliadas
240000000,114.0,3,2.0,0,medellin florida nueva
270000000,90.0,3,2.0,1,medellin laureles
320000000,156.0,4,2.0,1,medellin prado
295000000,142.0,3,3.0,0,medellin san diego
300000000,90.0,3,2.0,1,medellin suroriente
320000000,92.0,3,2.0,0,envigado el trianon
350000000,117.0,3,2.0,1,sabaneta aves marias
350000000,118.0,4,3.0,2,medellin pilarica
190000000,102.0,3,2.0,0,medellin buenos aires
170000000,100.0,4,2.0,0,envigado canalizacion
285000000,104.0,3,2.0,0,envigado alcala
350000000,133.0,5,2.0,1,medellin santa lucia
200000000,120.0,3,2.0,0,medellin boston
200000000,140.0,3,2.0,0,medellin barichara san a de prado
340000000,134.0,3,3.0,1,medellin los colores
250000000,132.0,4,2.0,0,medellin santa fe
350000000,97.0,3,3.0,1,envigado alcala
295000000,93.0,3,2.0,1,sabaneta la doctora
290000000,140.0,4,3.0,1,medellin calasanz
295000000,100.0,3,2.0,0,medellin la magnolia
220000000,110.0,3,2.0,0,medellin la america
300000000,103.0,4,3.0,1,medellin belen aliadas
310000000,110.0,3,2.0,1,medellin laureles
298000000,125.0,3,3.0,0,medellin san joaquin
320000000,118.0,4,3.0,1,medellin carlos e restrepo
300000000,110.0,3,2.0,0,sabaneta villas del carmen
290000000,90.0,3,2.0,1,envigado barrio mesa
339000000,113.0,3,3.0,1,sabaneta aves maria
237000000,110.0,4,3.0,0,medellin rodeo alto
310000000,110.0,3,2.0,1,medellin laureles
260000000,140.0,5,2.0,0,medellin belen san bernardo
170000000,120.0,3,3.0,0,medellin robledo
240000000,105.0,3,2.0,0,sabaneta virgen del carmen
250000000,135.0,4,3.0,0,medellin florida nueva
225000000,180.0,5,2.0,0,medellin centro
170000000,90.0,4,2.0,0,sabaneta entreamigos
330000000,100.0,3,2.0,2,medellin laureles
240000000,135.0,3,3.0,0,medellin buenos aires
350000000,96.0,3,2.0,1,medellin loma de los bernal
190000000,93.0,3,2.0,0,medellin buenos aires
280000000,127.0,4,2.0,0,medellin belen la palma
180000000,132.0,4,2.0,0,medellin buenos aires
260000000,150.0,4,3.0,0,medellin buenos aires
270000000,130.0,3,2.0,0,medellin gratamira
280000000,200.0,3,2.0,0,medellin caicedo
350000000,110.0,3,3.0,0,medellin belen la mota
280000000,114.0,4,3.0,1,medellin belen
350000000,95.0,3,3.0,1,envigado alcala
270000000,110.0,3,2.0,0,medellin belen
170000000,97.0,3,2.0,0,medellin centro
300000000,102.0,3,3.0,1,envigado el portal
305000000,110.0,3,2.0,1,medellin conquistadores
310000000,120.0,3,3.0,0,la-estrella la-estrella
185000000,103.0,3,2.0,0,medellin aranjuez
220000000,150.0,5,2.0,0,medellin el salvador
335000000,95.0,3,2.0,1,medellin floresta
340000000,143.0,4,2.0,2,medellin la castellana
330000000,98.0,3,2.0,1,medellin laureles
270000000,110.0,3,3.0,1,itagui santa catalina
240000000,139.0,4,2.0,0,itagui santa maria n 2
280000000,104.0,3,2.0,0,envigado barrio obrero
340000000,180.0,3,3.0,0,envigado la paz
275000000,96.0,3,2.0,1,envigado barrio obrero
300000000,145.0,5,2.0,0,medellin miraflores
150000000,110.0,4,2.0,0,medellin robledo
265000000,120.0,3,2.0,1,medellin la castellana
230000000,120.0,4,2.0,0,medellin villa hermosa
320000000,150.0,4,2.0,0,medellin laureles
170000000,117.0,3,3.0,0,sabaneta san joaquin
280000000,170.0,4,2.0,0,medellin san javier
191000000,90.0,4,2.0,0,medellin loma del indio
280000000,122.0,3,2.0,0,medellin velodromo
230000000,106.0,3,3.0,0,medellin floresta
285000000,92.0,3,2.0,1,envigado señorial
270000000,93.0,3,2.0,1,envigado alcala
275000000,100.0,4,2.0,1,sabaneta aves marias
285000000,130.0,4,2.0,1,envigado san rafael
350000000,106.0,3,2.0,1,envigado aburra sur
290000000,94.0,3,2.0,1,medellin belen la mota
350000000,150.0,4,2.0,0,sabaneta calle larga
219000000,90.0,4,3.0,0,medellin buenos aires
280000000,95.0,3,2.0,1,sabaneta aves maria
320000000,143.0,3,2.0,1,medellin belen
315000000,175.0,5,3.0,0,medellin florida nueva
210000000,180.0,4,2.0,0,medellin santa monica
310000000,120.0,5,3.0,0,envigado alcala
270000000,130.0,4,2.0,0,medellin belen
350000000,90.0,3,2.0,1,medellin belen
265000000,106.0,3,2.0,1,sabaneta aves maria
300000000,97.0,4,3.0,1,envigado escobero
320000000,135.0,3,3.0,0,envigado la abadia
260000000,105.0,3,3.0,1,medellin la castellana
320000000,111.0,3,2.0,1,medellin la gloria
295000000,100.0,3,2.0,1,envigado el portal
255000000,112.0,3,3.0,0,medellin simon bolivar
180000000,92.0,3,2.0,0,itagui itagui
260000000,138.0,3,3.0,0,medellin miravalle
295000000,95.0,3,3.0,1,medellin florida nueva
250000000,115.0,4,2.0,1,medellin san javier
300000000,105.0,3,2.0,1,medellin laureles conquistadores castellana
205000000,106.0,4,2.0,0,itagui simon bolivar
200000000,95.0,3,2.0,0,medellin cristo rey
350000000,99.0,3,2.0,1,medellin loma de ios bernal
180000000,100.0,3,2.0,0,medellin florida nueva
250000000,96.0,3,2.0,1,medellin belen
345000000,160.0,3,3.0,2,medellin la mota
330000000,127.0,3,2.0,1,medellin san joaquin
290000000,150.0,3,3.0,1,medellin santa monica
280000000,149.0,3,3.0,0,medellin floresta
307000000,110.0,3,2.0,1,medellin laureles
350000000,90.0,3,2.0,0,envigado alcala
255000000,100.0,3,3.0,0,medellin simon bolivar
150000000,150.0,4,2.0,0,medellin robledo
300000000,103.0,4,3.0,1,medellin belen
350000000,151.0,3,3.0,0,medellin conquistadores
145000000,113.0,3,2.0,0,itagui bariloche
310000000,180.0,4,3.0,1,itagui suramerica
230000000,133.0,5,2.0,0,medellin el salvador
319000000,95.0,3,2.0,1,medellin laureles
230000000,117.0,3,2.0,0,medellin guayabal
230000000,102.0,3,2.0,0,itagui villa paula
235000000,96.0,3,2.0,0,medellin belen la mota
295000000,95.0,3,2.0,1,la-estrella suramerica
160000000,98.0,3,3.0,0,medellin robledo
300000000,130.0,4,2.0,0,envigado barrio mesa
280000000,147.0,3,2.0,1,envigado mesa
265000000,129.0,5,3.0,0,medellin sevilla
280000000,140.0,3,3.0,0,medellin el poblado
330000000,112.0,3,3.0,1,sabaneta aves maria
332000000,90.0,3,2.0,1,envigado cumbres
290000000,112.0,4,2.0,0,la-estrella la aldea
210000000,140.0,4,2.0,0,medellin guayabal
220000000,120.0,4,3.0,0,itagui simon bolivar
340000000,90.0,3,2.0,1,medellin laureles
300000000,99.0,3,2.0,1,sabaneta sabaneta
340000000,112.0,3,3.0,1,envigado envigado
345000000,113.0,3,3.0,1,envigado envigado
280000000,90.0,3,2.0,1,sabaneta sabaneta
330000000,100.0,3,2.0,1,sabaneta aves marias
180000000,115.0,3,2.0,0,medellin buenos aires
280000000,96.0,3,2.0,0,envigado barrio mesa
350000000,110.0,3,2.0,0,sabaneta villas del carmen
330000000,90.0,3,3.0,1,la-estrella sur america
320000000,100.0,3,2.0,1,sabaneta aves maria
125000000,92.0,3,2.0,0,medellin trinidad
330000000,95.0,3,2.0,0,medellin la floresta
140000000,99.0,3,2.0,0,medellin san javier
185000000,90.0,4,2.0,1,medellin loma del indio
330000000,128.0,4,3.0,1,medellin calasanz
320000000,127.0,3,3.0,1,sabaneta aves maria
330000000,130.0,4,2.0,0,medellin belen
350000000,90.0,3,2.0,1,medellin belen
287000000,90.0,3,3.0,1,medellin belen
260000000,119.0,3,2.0,0,medellin la magnolia
315000000,90.0,3,2.0,0,envigado el esmeraldal
270000000,97.0,3,2.0,1,medellin calasanz
240000000,107.0,3,2.0,0,medellin boston
230000000,112.0,4,2.0,0,medellin suroriente
320000000,132.0,5,2.0,3,medellin la castellana
280000000,127.0,4,2.0,0,medellin belen
300000000,93.0,3,2.0,0,envigado loma del escobero
280000000,97.0,3,2.0,1,medellin calasanz
219000000,90.0,4,3.0,0,medellin buenos aires
240000000,106.0,4,3.0,0,envigado las cometas
184000000,94.0,3,2.0,0,medellin san bernardo
185000000,150.0,4,2.0,0,medellin centro
310000000,120.0,5,2.0,1,envigado alcala
350000000,129.0,3,3.0,1,sabaneta aves maria
260000000,112.0,3,3.0,0,sabaneta sabaneta
280000000,114.0,4,2.0,0,medellin campo amor noel
230000000,118.0,3,2.0,0,medellin prado
190000000,93.0,3,2.0,0,medellin buenos aires
140000000,90.0,3,2.0,0,medellin san javier
320000000,125.0,3,2.0,0,medellin unica
345000000,115.0,4,2.0,1,envigado zuñiga
300000000,98.0,3,2.0,1,medellin calasanz
178000000,94.0,3,2.0,0,medellin san bernardo
250000000,113.0,3,2.0,0,medellin boston
280000000,142.0,3,3.0,1,envigado el dorado
170000000,114.0,4,2.0,0,itagui santa maria
255000000,127.0,4,2.0,2,medellin campo valdes
337000000,90.0,3,2.0,2,envigado antillas
260000000,112.0,4,2.0,0,itagui viviendas del sur
330000000,128.0,3,3.0,1,medellin simon bolivar
288000000,90.0,3,2.0,1,medellin calasanz
338000000,148.0,3,3.0,1,medellin belen rosales
150000000,95.0,3,2.0,0,medellin boston
220000000,98.0,3,2.0,0,envigado la magnolia
230000000,200.0,5,2.0,0,medellin prado
250000000,93.0,3,2.0,1,envigado alto de las flores
190000000,90.0,3,2.0,0,itagui cerca al parque
280000000,168.0,3,3.0,0,medellin centro
130000000,91.0,3,2.0,0,medellin villa hermosa
211000000,160.0,3,2.0,0,medellin manrique
340000000,90.0,3,2.0,0,envigado el portal
290000000,130.0,4,2.0,1,medellin buenos aires
220000000,92.0,3,2.0,0,medellin campo valdes
298000000,125.0,4,3.0,1,medellin estadio
330000000,100.0,3,2.0,0,medellin la castellana
350000000,118.0,3,2.0,1,medellin la pilarica
280000000,102.0,3,2.0,1,medellin suroccidente
340000000,97.0,3,3.0,3,sabaneta sabaneta san jose
265000000,94.0,4,3.0,0,medellin el velodromo
270000000,126.0,3,3.0,1,medellin san joaquin
260000000,98.0,4,2.0,0,medellin lopez de mesa
322000000,107.0,3,2.0,1,envigado andalucia
330000000,160.0,5,3.0,0,medellin belen las margaritas
340000000,94.0,3,2.0,1,envigado el esmeraldal
350000000,135.0,3,3.0,1,envigado loma esmeraldal
250000000,200.0,4,2.0,0,medellin buenos aires
190000000,100.0,3,2.0,1,medellin noroccidente
350000000,120.0,3,3.0,0,medellin la mota
280000000,104.0,3,3.0,1,sabaneta sabaneta
230000000,200.0,5,2.0,0,itagui la raya
350000000,102.0,3,2.0,0,la-estrella pueblo viejo
200000000,150.0,5,2.0,0,medellin suroriente
280000000,96.0,3,2.0,1,envigado barrio obrero
350000000,128.0,3,2.0,1,envigado abadia
230000000,106.0,4,3.0,0,envigado las cometas
310000000,91.0,3,3.0,0,medellin belen
350000000,117.0,3,2.0,1,sabaneta aves maria
240000000,120.0,4,2.0,1,medellin conquistadores
350000000,90.0,3,2.0,1,medellin belen
310000000,136.0,4,2.0,0,medellin boston
200000000,136.0,4,2.0,0,medellin malibu
210000000,106.0,3,2.0,0,medellin noroccidente
138000000,98.0,3,2.0,0,medellin castilla
280000000,99.0,3,2.0,1,medellin belen
330000000,130.0,3,2.0,1,envigado loma de benedictinos
240000000,115.0,4,3.0,0,sabaneta villas del carmen
315000000,120.0,3,2.0,1,medellin belen
300000000,93.0,3,2.0,1,envigado la cuenca
202000000,105.0,3,3.0,1,medellin robledo
300000000,130.0,3,2.0,2,medellin belen rosales
345000000,100.0,3,2.0,1,medellin laureles
240000000,97.0,4,3.0,1,medellin calasanz
215000000,95.0,4,2.0,1,medellin laureles
275000000,106.0,3,2.0,1,envigado barrio obrero
350000000,93.0,3,3.0,1,sabaneta sabaneta
250000000,110.0,3,2.0,0,medellin belen
295000000,105.0,3,3.0,1,medellin la america
170000000,95.0,3,2.0,0,medellin san bernardo
300000000,133.0,3,2.0,0,medellin laureles
310000000,138.0,4,2.0,0,medellin calasanz
290000000,164.0,4,3.0,0,medellin calasanz
348000000,117.0,3,3.0,1,sabaneta aves maria
350000000,112.0,3,2.0,0,sabaneta aves maria
350000000,103.0,3,2.0,0,sabaneta las lomitas
230000000,120.0,4,3.0,1,la-estrella salvatorianos
350000000,90.0,3,2.0,2,sabaneta vegas de san jose
350000000,147.0,4,3.0,1,envigado la paz
300000000,126.0,4,2.0,2,medellin belen rosales
345000000,92.0,3,2.0,1,medellin loma de los bernal
340000000,95.0,3,3.0,2,medellin simon bolivar
233000000,200.0,5,2.0,0,medellin la milagrosa
250000000,129.0,3,2.0,0,medellin robledo
240000000,109.0,3,3.0,0,medellin boston
260000000,92.0,3,2.0,0,envigado el dorado
347000000,92.0,3,2.0,1,medellin laureles
325000000,108.0,3,2.0,2,envigado zuñiga
210000000,94.0,3,2.0,0,envigado zona centro
330000000,124.0,3,2.0,0,envigado alcal
335000000,110.0,3,2.0,0,medellin laureles
320000000,94.0,3,2.0,2,sabaneta san jose
240000000,107.0,4,2.0,0,medellin calasanz
310000000,120.0,3,3.0,1,la-estrella salvatorianos
240000000,110.0,3,3.0,0,medellin los colores
350000000,100.0,3,2.0,0,sabaneta sabaneta
350000000,93.0,3,2.0,1,sabaneta parque sabaneta
330000000,91.0,3,2.0,1,envigado cumbres
335000000,92.0,3,3.0,2,sabaneta aburra sur
256000000,103.0,3,2.0,0,envigado alcala
300000000,138.0,4,2.0,0,medellin calasanz
350000000,180.0,5,2.0,0,medellin belen
210000000,140.0,4,2.0,0,medellin guayabal
260000000,107.0,3,2.0,0,sabaneta entregamigos
320000000,115.0,3,3.0,1,sabaneta aves maria
250000000,95.0,4,3.0,1,medellin simon bolivar
330000000,128.0,3,3.0,1,medellin belen rosales
240000000,110.0,3,2.0,1,envigado barrio mesa
310000000,96.0,3,3.0,1,medellin belen rosales
310000000,100.0,3,3.0,1,envigado el portal
330000000,130.0,4,2.0,0,medellin belen
240000000,109.0,3,3.0,0,medellin boston
240000000,121.0,4,3.0,0,medellin belen la gloria
298000000,131.0,3,2.0,1,medellin la pilarica
345000000,160.0,4,3.0,2,medellin la mota
175000000,94.0,3,2.0,0,medellin san bernardo
335000000,108.0,3,3.0,0,medellin belen
330000000,130.0,3,2.0,1,medellin la pilarica
350000000,115.0,3,3.0,2,medellin belen
300000000,132.0,4,3.0,1,medellin belen aliadas
220000000,96.0,3,2.0,0,sabaneta aliadas del sur
270000000,116.0,4,3.0,0,medellin los colores
190000000,100.0,3,2.0,1,medellin centro
260000000,140.0,4,3.0,0,medellin campo valdes
310000000,104.0,3,3.0,1,envigado el dorado
210000000,97.0,3,2.0,0,medellin la america
340000000,99.0,3,2.0,1,medellin vegas de zuñiga
350000000,99.0,3,2.0,1,medellin loma de los bernal
350000000,93.0,3,2.0,0,medellin sabaneta
270000000,91.0,3,2.0,0,medellin laureles
350000000,97.0,3,2.0,2,itagui suramerica
325000000,107.0,3,3.0,0,envigado jardines
235000000,94.0,3,3.0,1,envigado la inmaculada
255000000,90.0,3,2.0,0,medellin florida nueva
350000000,90.0,3,2.0,2,sabaneta loma san jose
330000000,107.0,3,3.0,0,medellin laureles
280000000,93.0,3,2.0,1,envigado alcala
298000000,125.0,3,2.0,0,medellin laureles
350000000,135.0,3,2.0,1,envigado esmeraldal
190000000,122.0,4,3.0,0,medellin centro
260000000,99.0,4,3.0,0,medellin la aguacatala
220000000,90.0,3,2.0,0,envigado la mina
350000000,92.0,3,2.0,2,envigado cumbres
350000000,120.0,3,2.0,1,medellin laureles
250000000,130.0,4,3.0,1,medellin santa monica
300000000,103.0,3,3.0,1,medellin belen
190000000,100.0,3,2.0,1,medellin la pilarica
280000000,112.0,4,3.0,0,sabaneta entreamigos
215000000,96.0,3,2.0,1,medellin florida nueva
295000000,115.0,3,3.0,0,sabaneta villas del carmen
305000000,150.0,3,3.0,1,medellin simon bolivar
330000000,100.0,3,2.0,2,medellin simon bolivar
330000000,100.0,3,2.0,2,medellin simon bolivar
260000000,187.0,5,3.0,0,medellin la america
330000000,99.0,3,3.0,1,envigado el dorado
315000000,91.0,3,2.0,0,sabaneta las lomitas
330000000,120.0,3,3.0,1,medellin calasanz
170000000,140.0,3,3.0,0,medellin robledo
325000000,135.0,3,3.0,1,envigado el esmeraldal
210000000,150.0,3,2.0,0,medellin prado
300000000,137.0,4,3.0,1,medellin laureles
158000000,90.0,3,2.0,0,envigado señorial
270000000,125.0,3,2.0,0,envigado el dorado
305000000,96.0,3,2.0,2,sabaneta vereda san jose
210000000,140.0,5,2.0,0,medellin buenos aires
325000000,116.0,3,2.0,2,envigado el portal
200000000,104.0,3,2.0,0,medellin florencia
330000000,110.0,4,2.0,1,medellin san joaquin
345000000,110.0,3,2.0,1,medellin la castellana
320000000,152.0,4,2.0,0,medellin belen
270000000,158.0,3,2.0,0,envigado el dorado
280000000,127.0,4,2.0,0,medellin belen
305000000,96.0,3,2.0,2,sabaneta san jose
300000000,112.0,3,2.0,0,envigado villa grande
335000000,120.0,4,3.0,0,envigado el dorado
340000000,97.0,3,2.0,0,envigado loma del chocho
330000000,158.0,4,2.0,0,medellin belen la palma
350000000,106.0,4,3.0,1,envigado loma de cumbres
350000000,156.0,5,2.0,1,medellin floresta
320000000,150.0,4,2.0,1,medellin robledo
345000000,90.0,3,2.0,1,medellin belen rosales
302000000,155.0,3,3.0,1,medellin laureles
280000000,180.0,4,3.0,0,medellin girardot
288000000,118.0,3,2.0,0,medellin la castellana
310000000,105.0,3,3.0,0,envigado primavera
260000000,111.0,3,3.0,1,medellin loma de los bernal
210000000,100.0,3,3.0,0,medellin floresta
230000000,150.0,3,2.0,0,medellin prado
280000000,177.0,4,3.0,0,medellin belen la palma
260000000,110.0,3,2.0,1,medellin laureles
330000000,102.0,3,2.0,1,medellin loma de los bernal
340000000,90.0,3,2.0,2,medellin calasanz
300000000,120.0,3,2.0,0,envigado barrio mesa
278000000,100.0,4,3.0,2,envigado zuñiga
280000000,116.0,3,3.0,0,medellin envigado
320000000,165.0,4,3.0,0,medellin laureles
270000000,114.0,5,2.0,0,envigado la magnolia
310000000,150.0,3,3.0,1,la-estrella salvatorianos
175000000,97.0,4,2.0,0,envigado el trianon
255000000,96.0,3,3.0,0,envigado el dorado
180000000,114.0,3,2.0,0,medellin floresta
175000000,100.0,4,2.0,0,envigado las flores
215000000,110.0,3,2.0,0,envigado trianon
220000000,90.0,4,3.0,0,itagui la independencia
275000000,107.0,3,2.0,2,envigado la magnolia
290000000,124.0,3,2.0,1,medellin loma del indio
340000000,134.0,3,2.0,1,medellin los colores
335000000,110.0,3,2.0,0,medellin laureles
255000000,94.0,3,2.0,0,sabaneta calle del banco
190000000,128.0,5,2.0,0,medellin las palmas
310000000,96.0,4,3.0,0,medellin belen rosales
285000000,92.0,3,2.0,0,itagui itagui pilsen
298000000,125.0,3,3.0,0,medellin florida nueva
343000000,90.0,3,2.0,1,medellin belen loma de los bernal
240000000,100.0,3,2.0,1,envigado primavera
280000000,130.0,3,3.0,0,medellin la america
350000000,164.0,3,3.0,2,sabaneta aves maria
260000000,109.0,3,3.0,0,envigado el dorado
330000000,95.0,3,3.0,1,medellin simon bolivar
135000000,100.0,3,2.0,0,medellin el salvador
350000000,127.0,4,2.0,1,sabaneta aburra sur
300000000,96.0,3,2.0,1,medellin los colores
244000000,196.0,3,2.0,0,medellin guayabal
350000000,110.0,3,3.0,1,sabaneta aves maria
350000000,95.0,3,2.0,0,medellin la mota
260000000,103.0,3,2.0,1,envigado primavera
295000000,100.0,3,2.0,1,medellin la castellana
290000000,93.0,3,2.0,0,envigado primavera
345000000,136.0,3,3.0,0,medellin san diego
305000000,90.0,3,2.0,0,sabaneta calle nueva
260000000,90.0,3,3.0,0,envigado primavera
280000000,99.0,3,2.0,1,sabaneta aves maria
320000000,99.0,3,2.0,1,sabaneta alcazares
305000000,91.0,3,2.0,0,medellin floresta
330000000,98.0,3,2.0,1,medellin laureles
310000000,120.0,5,2.0,0,envigado alcala
300000000,115.0,3,2.0,0,envigado el dorado
265000000,91.0,3,2.0,1,medellin santa monica
300000000,100.0,4,2.0,0,envigado centro
288000000,146.0,4,3.0,2,medellin los colores
270000000,128.0,5,2.0,0,medellin belen san bernardo
165000000,100.0,3,2.0,0,medellin robledo
278000000,95.0,3,2.0,1,medellin loma de los bernal
300000000,99.0,3,2.0,1,medellin aves maria
290000000,112.0,4,2.0,0,medellin la america
335000000,90.0,3,2.0,0,la-estrella la aldea
340000000,144.0,5,3.0,0,medellin santa monica
225000000,121.0,4,2.0,0,medellin belen
290000000,140.0,3,2.0,1,medellin calasanz
320000000,160.0,4,3.0,0,medellin estadio
350000000,141.0,4,3.0,1,itagui suramerica
250000000,114.0,4,2.0,0,itagui santa maria n 2
170000000,110.0,3,2.0,1,medellin noroccidente
250000000,108.0,4,2.0,1,medellin laureles
186000000,94.0,3,2.0,0,medellin la gloria
320000000,98.0,3,2.0,1,medellin belen loma de los bernal
290000000,104.0,3,2.0,0,envigado loma las brujas
226000000,103.0,3,2.0,0,itagui simon bolivar
310000000,136.0,4,3.0,1,medellin miravalle
308000000,108.0,3,2.0,1,envigado la magnolia
290000000,121.0,3,2.0,1,medellin belen nueva villa del aburra
350000000,91.0,3,2.0,1,medellin suroriente
330000000,161.0,4,3.0,1,medellin belen
195000000,107.0,3,2.0,0,sabaneta zaratoga
350000000,91.0,3,2.0,1,envigado parque central
330000000,95.0,3,2.0,1,medellin loma de los bernal
350000000,180.0,3,3.0,1,medellin belen san bernardo
350000000,91.0,3,2.0,0,sabaneta loma de san jose
270000000,110.0,3,3.0,0,itagui suramerica
260000000,169.0,3,2.0,2,medellin centro
300000000,152.0,5,3.0,1,medellin la america
310000000,100.0,3,3.0,0,envigado el portal
270000000,126.0,4,3.0,1,medellin belen rosales
140000000,93.0,3,2.0,1,medellin campo valdes
220000000,112.0,3,2.0,0,envigado trianon
250000000,90.0,3,2.0,0,medellin florida nueva
295000000,100.0,3,2.0,1,envigado la magnolia
330000000,140.0,3,2.0,1,medellin castropol
310000000,122.0,3,2.0,2,medellin loma de los bernal
280000000,110.0,4,3.0,1,medellin el velodromo
300000000,100.0,3,2.0,1,sabaneta loma linda
290000000,107.0,4,3.0,1,medellin estadio
315000000,140.0,3,2.0,1,medellin camparola
280000000,180.0,5,3.0,1,medellin centro
320000000,94.0,3,2.0,1,envigado cumbres
285000000,96.0,4,3.0,1,medellin la castellana
180000000,95.0,4,2.0,0,medellin buenos aires
330000000,120.0,3,2.0,1,medellin calasanz
320000000,115.0,3,2.0,1,medellin belen
190000000,113.0,3,3.0,2,sabaneta las playas
267000000,109.0,3,2.0,0,envigado alcala
315000000,103.0,3,3.0,0,envigado zuñiga
250000000,100.0,4,3.0,0,medellin el rodeo
350000000,91.0,3,2.0,3,medellin la mota
320000000,90.0,3,2.0,1,medellin laureles
170000000,150.0,3,2.0,0,medellin las palmas
350000000,108.0,3,3.0,1,medellin laureles
290000000,90.0,3,2.0,1,medellin calasanz
300000000,101.0,3,2.0,0,envigado el dorado
280000000,91.0,3,2.0,0,medellin laureles
280000000,130.0,4,2.0,0,medellin laureles
298000000,153.0,3,2.0,2,medellin san javier
300000000,120.0,3,3.0,1,medellin belen la mota
270000000,115.0,3,2.0,0,envigado la paz
280000000,106.0,4,3.0,0,envigado la inmaculada
290000000,130.0,3,3.0,0,envigado mesa
160000000,92.0,4,3.0,0,medellin robledo la campiña
350000000,157.0,5,3.0,1,medellin la floresta
293000000,135.0,4,3.0,1,medellin estadio
320000000,105.0,3,3.0,0,envigado camino verde
180000000,194.0,3,2.0,0,medellin robledo
350000000,122.0,3,2.0,0,envigado alcala
225000000,180.0,5,2.0,0,medellin prado
350000000,96.0,3,2.0,1,medellin conquistadores
180000000,100.0,4,2.0,0,medellin santa monica
300000000,150.0,4,3.0,0,medellin laureles santa monica
350000000,130.0,4,2.0,1,medellin belen
320000000,168.22,4,3.0,0,medellin belen
320000000,135.0,3,3.0,0,medellin conquistadores
170000000,105.0,3,2.0,0,medellin prado
330000000,110.0,3,2.0,0,medellin belen la mota
340000000,160.0,4,3.0,0,medellin belen aliadas
161000000,168.0,4,2.0,0,medellin san antonio de prado
325000000,105.0,3,3.0,0,envigado camino verde
210000000,105.0,4,2.0,0,medellin belen san bernardo
300000000,110.0,3,2.0,0,medellin laureles
260000000,117.0,4,3.0,1,medellin occidente
325000000,127.0,3,3.0,1,medellin occidente
239000000,112.0,3,2.0,1,sabaneta
305000000,110.0,3,2.0,1,medellin conquistadores
275000000,106.0,3,3.0,1,medellin simon bolivar
350000000,106.0,3,3.0,1,sabaneta alcazares
335000000,163.0,4,2.0,1,medellin la castellana
285000000,108.0,3,3.0,1,envigado cerca clinica de la policia
300000000,110.0,4,2.0,0,medellin jardin
159000000,140.0,5,2.0,0,medellin san javier
350000000,154.0,3,3.0,1,medellin la america
286000000,93.0,3,2.0,1,envigado san mateo
280000000,110.0,3,2.0,0,envigado alcala
310000000,107.0,3,2.0,0,envigado andalucia
345000000,115.0,3,2.0,0,medellin laureles
270000000,90.0,3,2.0,1,medellin el rodeo
345000000,115.0,3,2.0,0,medellin laureles
330000000,94.0,3,2.0,0,sabaneta san joaquin
225000000,108.0,4,2.0,1,medellin belen la palma
267800000,114.0,4,3.0,1,medellin belen
250000000,110.0,4,2.0,0,envigado san mateo
288999995,95.0,3,2.0,1,itagui suramerica
300000000,99.0,3,2.0,0,sabaneta aves maria
285000000,120.0,4,3.0,0,medellin carlos e restrepo
350000000,114.0,3,2.0,1,medellin el velodromo
220000000,118.0,3,2.0,0,envigado la magnolia
350000000,124.0,3,2.0,1,medellin velodromo
320000000,120.0,4,3.0,1,medellin belen
165000000,135.0,4,2.0,0,medellin buenos aires
325000000,170.0,3,3.0,0,medellin guayabal
270000000,110.0,4,2.0,0,envigado mesa
320000000,120.0,5,2.0,0,medellin buenos aires
280000000,136.0,3,2.0,0,medellin santa monica
335000000,90.0,3,2.0,0,itagui itagui
265000000,94.0,3,2.0,1,envigado margaritas
300000000,100.0,3,2.0,1,sabaneta aves maria
280000000,153.0,4,2.0,0,medellin calasanz
330000000,98.0,3,2.0,1,medellin occidente
250000000,117.0,3,2.0,1,itagui itagui santamaria
182000000,101.0,4,2.0,0,envigado señorial
340000000,92.0,3,3.0,0,envigado el esmeraldal
216000000,140.0,3,3.0,0,itagui santa maria
225000000,120.0,4,3.0,0,itagui simon bolivar
240000000,117.0,3,3.0,1,medellin belen nueva villa del aburra
195000000,96.0,4,3.0,1,medellin rodeo alto
240000000,92.0,3,2.0,0,envigado trianon
330000000,154.0,5,3.0,1,medellin prado
332000000,90.0,3,2.0,0,itagui itagui
320000000,140.0,4,3.0,0,envigado mesa
183000000,94.0,3,2.0,0,medellin la gloria
190000000,110.0,4,3.0,1,medellin boyaca las brisas
225000000,98.0,3,2.0,1,medellin la pilarica
320000000,116.0,4,3.0,1,medellin belen la palma
245000000,126.0,4,2.0,0,medellin boston
320000000,94.0,3,2.0,1,envigado cumbres
170000000,120.0,5,3.0,0,medellin gratamira
270000000,99.0,3,3.0,0,medellin santa maria de los angeles
